-36.6689 -6.72584e-07 -8.70861e-08 7.19201 7.19201 -5.80989e-09 7.19201 -7.11166e-06 0.896024 5.51828e-05 2.33095 0.00147976 37.2015 36.6689 6.2723 0.000674 22 0	0
-35.9497 -7.35634e-07 -8.76671e-08 7.30242 7.30242 -3.11265e-09 7.30242 -6.82112e-06 1.25403 5.33603e-05 2.40982 0.00141959 36.3947 35.9497 5.67402 0.00099 23 0	0
-35.2195 -7.99879e-07 -8.79783e-08 7.36698 7.36698 4.08975e-10 7.36698 -6.2598e-06 0.801893 4.6878e-05 2.31528 0.0012729 35.5818 35.2195 5.06459 0.000758 24 0	0
-34.4828 -8.64663e-07 -8.79374e-08 7.46733 7.46733 2.65342e-09 7.46733 -5.99701e-06 1.154 4.53573e-05 2.38226 0.00122041 34.768 34.4828 4.44433 0.000455 25 0	0
-33.7361 -9.3013e-07 -8.76721e-08 7.55877 7.55877 5.44948e-09 7.55877 -5.5773e-06 1.06779 4.20805e-05 2.36764 0.00112817 33.9509 33.7361 3.81362 0.001062 26 0	0
-32.9802 -9.95988e-07 -8.71272e-08 7.63622 7.63622 8.01252e-09 7.63622 -5.19801e-06 0.930234 3.892e-05 2.35266 0.00104262 33.1325 32.9802 3.1729 0.000749 27 0	0
-32.2166 -1.06191e-06 -8.63259e-08 7.70561 7.70561 1.03732e-08 7.70561 -4.86285e-06 0.850537 3.57984e-05 2.3363 0.000963264 32.3152 32.2166 2.52263 0.001618 28 0	0
-31.446 -1.12763e-06 -8.52886e-08 7.76973 7.76973 -1.94685e-07 7.76973 -1.2935e-05 0.797173 -5.4129e-05 2.30948 0.000822967 31.5012 31.446 1.86331 0.001691 29 0	0
-30.669 -1.20902e-06 -1.04757e-07 7.09515 7.09515 -6.34465e-06 7.09515 -2.47162e-06 -6.67314 -2.11215e-05 -0.249393 -0.000101487 30.6923 30.669 1.19542 0.028623 30 0	0
-29.9595 -1.73351e-06 -7.39222e-07 7.00973 7.00973 -5.84783e-06 7.00973 -3.89437e-06 -0.972121 1.10177e-05 -1.4873 -3.88084e-05 29.964 29.9595 0.519465 0.002147 31 0	0
-29.2585 -2.6616e-06 -1.324e-06 7.06108 7.06108 -5.36685e-06 7.06108 1.14752e-05 0.373724 0.00020291 -1.48821 -2.99591e-05 29.259 29.2585 0.164079 0.001611 32 0	0
-28.5524 -3.97545e-06 -1.86069e-06 7.15627 7.15627 -4.88442e-06 7.15627 1.47261e-05 0.827047 0.000276393 -1.21793 3.00644e-05 28.5652 28.5524 0.854742 0.00062 33 0	0
-27.8368 -5.65655e-06 -2.34913e-06 6.52086 6.52086 -7.55224e-06 6.52086 -1.88257e-05 -6.31018 -2.50428e-05 -0.744052 -8.90489e-05 27.88 27.8368 1.55207 0.032137 34 0	0
-27.1847 -7.68086e-06 -3.10436e-06 6.4989 6.4989 0.000217143 6.4989 -0.00057046 -0.165072 -0.00516239 0.648325 0.00246869 27.2781 27.1847 2.25565 0.038854 35 0	0
-26.5348 4.41355e-06 1.86099e-05 6.50497 6.50497 0.00037777 6.50497 -0.00020507 0.0730604 -0.00270978 0.189579 0.0045672 26.7 26.5348 2.96507 0.038777 36 0	0
-25.8843 4.10931e-05 5.63869e-05 5.91479 5.91479 0.0184055 5.91476 0.0211543 -5.88101 0.22686 -1.04704 0.447681 26.1446 25.8843 3.67998 0.039232 37 0	0
-25.2929 0.00116309 0.00189694 5.96048 5.96048 0.0145958 5.96047 0.00870254 0.588896 -0.0301548 1.92846 -0.0836831 25.6729 25.2929 4.40108 0.035458 38 0	0
-24.6968 0.00316373 0.00335651 6.00612 6.00612 0.0113111 6.0061 0.0166376 0.537185 -0.040339 1.24503 -0.103597 25.2235 24.6968 5.12782 0.036478 39 0	0
-24.0962 0.00585904 0.00448762 6.04998 6.04998 0.00832945 6.04994 0.0218472 0.51627 -0.0600269 1.19573 -0.135098 26.5519 24.0962 11.1525 0.035236 40 0	0
-23.4912 0.00907796 0.00532057 5.48679 5.48679 0.00112322 5.48672 0.027567 -5.64491 -0.0575927 -1.73983 -0.167114 25.7492 23.4912 10.5443 0.037421 41 0	0
-22.9425 0.0120589 0.00543289 5.55738 5.55738 -0.000342202 5.55733 0.0229132 0.848377 -0.0792453 2.15717 -0.147184 24.9973 22.9425 9.92486 0.034712 42 0	0
-22.3868 0.0150591 0.00539867 5.62831 5.62831 -0.00159323 5.62826 0.0223681 0.79303 -0.0872027 1.37268 -0.152751 24.24 22.3868 9.29558 0.037411 43 0	0
-21.824 0.0180079 0.00523935 5.08956 5.08956 -0.0075634 5.08951 0.023434 -5.40605 -0.0725318 -1.90754 -0.173044 23.4786 21.824 8.65794 0.029717 44 0	0
-21.315 0.0202896 0.00448301 4.96887 4.96887 -0.0071204 4.96883 0.0195691 -1.33373 -0.0447896 -2.03357 -0.169109 22.7717 21.315 8.01379 0.001328 45 0	0
-20.8182 0.0221633 0.00377097 5.08194 5.08194 -0.00669148 5.08191 0.0160689 0.961474 -0.0387951 -1.89462 -0.165675 22.0822 20.8182 7.36392 0.001185 46 0	0
-20.31 0.0237396 0.00310182 4.58136 4.58136 -0.0112222 4.58135 0.0100282 -4.98998 -0.0658108 -1.30307 -0.116851 21.3894 20.31 6.70914 0.036741 47 0	0
-19.8518 0.0246466 0.0019796 4.61156 4.61156 -0.0104548 4.61156 0.00687754 0.185231 -0.0310149 -1.48336 -0.119839 20.7534 19.8518 6.05057 0.001972 48 0	0
-19.3907 0.0250773 0.000934116 4.92101 4.92101 -0.00891636 4.921 0.0131379 3.16438 0.106232 1.49702 0.179949 20.1255 19.3907 5.38866 0.032488 49 1	0
-18.8986 0.0250983 4.24796e-05 4.48179 4.48179 -0.00782249 4.48178 0.00944511 -4.22883 0.107629 1.60861 0.167818 19.48 18.8986 4.7239 0.035093 50 1	0
-18.4504 0.0247667 -0.000739769 4.52103 4.52103 -0.00671071 4.52103 -0.00607543 0.402736 -0.0294713 0.455415 -0.0185031 18.8911 18.4504 4.05668 0.032589 51 1	0
-17.9983 0.0241289 -0.00141084 4.1429 4.1429 -0.00581988 4.14289 -0.00824855 -3.55012 -0.0207214 3.04746 -0.0226282 18.3143 17.9983 3.38734 0.032327 52 1	0
-17.584 0.0233032 -0.00199283 4.19831 4.19831 -0.00480806 4.1983 -0.00933275 0.560747 -0.0086567 0.463274 0.0281421 17.7925 17.584 2.71606 0.029652 53 1	0
-17.1642 0.0222647 -0.00247363 4.24387 4.24387 -0.00387967 4.24385 -0.0104079 0.422722 0.00214719 -0.0567536 0.028104 17.2853 17.1642 2.04315 0.034401 54 1	0
-16.7398 0.0210503 -0.0028616 4.04122 4.04122 -0.00379546 4.0412 -0.0109414 -2.09507 0.0180095 -0.868036 0.0721619 16.7957 16.7398 1.36878 0.034368 55 0	0
-16.3357 0.0197405 -0.00324115 4.03864 4.03864 -0.00380868 4.03863 -0.0102508 -0.0190091 0.0319027 0.118435 0.0517646 16.3504 16.3357 0.693043 0.035808 56 0	0
-15.9318 0.0182777 -0.00362201 4.03065 4.03065 -0.00327907 4.03063 -0.0124161 -0.0607784 0.0263352 0.198035 0.0535593 15.9318 15.9318 0.0161567 0.036651 57 0	0
-15.5287 0.0166856 -0.00394992 3.57826 3.57826 -0.00407947 3.57824 -0.0108656 -4.47527 0.0553322 0.142667 0.0356352 15.5428 15.5287 0.661783 0.029547 58 1	0
-15.1709 0.0151263 -0.00435787 3.76574 3.76574 -0.00669987 3.76565 -0.0268002 1.93148 -0.109123 1.53001 0.000226481 15.2301 15.1709 1.34084 0.032693 59 0	0
-14.7944 0.0132329 -0.00502786 3.29708 3.29708 -0.00941311 3.29706 -0.0124339 -4.68508 0.0717863 -0.656854 0.0632862 14.9317 14.7944 2.02055 0.035391 60 1	0
-14.4646 0.0112649 -0.00596917 3.56678 3.56678 -0.00865434 3.56674 -0.0182124 2.75223 0.0199701 1.88463 0.06893 14.7147 14.4646 2.70112 0.034258 61 0	0
-14.108 0.00882712 -0.0068346 3.10963 3.10963 -0.0152649 3.10959 -0.0163868 -4.52027 0.0837618 0.683941 0.120195 14.5077 14.108 3.38209 0.032406 62 0	0
-13.797 0.00622716 -0.00836109 3.41191 3.41191 -0.0135168 3.41182 -0.0239932 3.00548 0.0299879 0.923156 0.108208 14.383 13.797 4.06373 0.029803 63 0	0
-13.4559 0.00291331 -0.00971277 3.04858 3.04858 -0.00886157 3.04848 -0.0241212 -3.52762 0.102505 1.64992 0.16014 14.2681 13.4559 4.74543 0.037936 64 1	0
-13.151 -0.000317793 -0.0105989 3.36681 3.36681 -0.00855629 3.36664 -0.0340142 3.13972 -0.0070244 0.408087 0.086601 14.2272 13.151 5.42797 0.034716 65 0	0
-12.8144 -0.00417424 -0.0114546 3.23459 3.23459 -0.0102203 3.2342 -0.0507077 -1.28274 -0.136743 -0.67841 -0.116639 17.3505 16.5644 5.16365 0.034029 66 0	0
-12.4909 -0.00820981 -0.0124766 3.15799 3.15799 -0.0102382 3.15752 -0.0546669 -0.697065 -0.158966 -0.462399 -0.144086 16.8635 16.2409 4.54001 0.033861 67 0	0
-12.1751 -0.0124731 -0.0135004 3.09476 3.09476 -0.00404169 3.09418 -0.0596123 -0.522649 -0.180928 0.171361 -0.0198241 16.3976 15.9251 3.90777 0.037128 68 0	0
-11.8657 -0.0167761 -0.0139046 2.74564 2.74564 0.0382268 2.74563 -0.00998664 -3.43758 0.321531 1.32328 0.227835 15.9541 15.6157 3.2684 0.033903 69 0	0
-11.5912 -0.0195442 -0.0100819 2.57425 2.57425 0.0400307 2.57416 -0.0218454 -1.81694 0.0371498 -1.63827 -0.301267 15.564 15.3412 2.6246 0.030545 70 0	0
-11.3337 -0.021109 -0.00607882 2.42089 2.42089 0.0414792 2.42086 -0.0114937 -1.61648 0.0144272 -1.35797 -0.363457 15.2127 15.0837 1.97705 0.034732 71 0	0
-11.0916 -0.0215764 -0.0019309 2.31799 2.31799 0.0470591 2.31796 0.0127036 -1.11751 0.183386 -1.20587 0.179803 14.9008 14.8416 1.32652 0.033924 72 0	0
-10.8598 -0.0209332 0.00277501 2.22023 2.22023 0.0509571 2.2201 0.0240389 -1.07456 0.185234 -1.31592 0.174971 14.6063 10.8598 9.76773 0.031403 73 0	0
-10.6378 -0.0191857 0.00787072 2.1598 2.1598 0.0522041 2.15952 0.0348286 -0.736911 0.179326 -1.5073 0.139682 14.0492 10.6378 9.17702 0.035032 74 0	0
-10.4219 -0.0163584 0.0130911 2.13224 2.13224 0.0513486 2.13175 0.045362 -0.407838 0.172038 -1.25225 0.101531 13.4932 10.4219 8.5703 0.03145 75 0	0
-10.2087 -0.0124724 0.018226 2.13626 2.13626 0.0488549 2.13553 0.0557286 -0.0912669 0.165659 -1.00254 0.0749734 12.9389 10.2087 7.94974 0.030492 76 0	0
-9.99511 -0.00753564 0.0231115 2.17078 2.17078 0.0451004 2.16977 0.065989 0.216279 0.160213 -0.719269 0.0601094 12.3873 9.99511 7.31734 0.032307 77 0	0
-9.77811 -0.00154039 0.0276215 2.23589 2.23589 0.0404203 2.23459 0.0762025 0.525018 0.155352 -0.441642 0.0586466 11.8392 9.77811 6.67494 0.039207 78 0	0
-9.55464 0.00553804 0.0316635 2.33097 2.33097 0.0351433 2.32936 0.0866509 0.839074 0.152065 -0.0699039 0.0707566 11.2952 9.55464 6.02424 0.029569 79 0	0
-9.32168 0.0137362 0.0351779 2.45195 2.45195 0.0295849 2.45001 0.0974311 1.15618 0.149618 0.810306 0.0860056 10.7562 9.32168 5.36671 0.034452 80 0	0
-9.07667 0.0230848 0.0381364 2.69264 2.69264 0.0271775 2.69013 0.11635 2.38422 0.227837 1.4015 0.170928 10.2231 9.07667 4.70371 0.034479 81 0	0
-8.80763 0.0340823 0.0408541 2.92145 2.92145 0.0242483 2.91847 0.131794 2.18493 0.216348 0.567753 0.139619 9.68829 8.80763 4.03593 0.034608 82 0	0
-8.51576 0.0467221 0.0432789 3.23413 3.23413 0.0188011 3.23054 0.15232 3.02277 0.281031 -0.192863 0.350148 9.15628 8.51576 3.36444 0.038552 83 1	0
-8.19267 0.0613221 0.045159 3.56032 3.56032 0.014563 3.55586 0.178052 3.18244 0.337659 0.242465 0.267704 8.62294 8.19268 2.68982 0.03043 84 1	0
-7.83703 0.0779127 0.0466154 3.89808 3.89808 0.0109521 3.89278 0.203181 3.32286 0.385607 0.626813 0.188777 8.09139 7.83703 2.01284 0.030149 85 1	0
-7.44766 0.0965036 0.0477106 4.24108 4.24108 0.00908302 4.23484 0.230047 3.3805 0.452777 1.13693 0.199152 7.56622 7.44766 1.33415 0.037161 86 0	0
-7.02406 0.117115 0.0486189 4.59079 4.59079 0.00630527 4.58389 0.251606 3.46615 0.46367 1.25939 0.136388 7.05447 7.02406 0.65429 0.0334 87 0	0
-6.56554 0.139715 0.0492494 4.94515 4.94515 0.00252708 4.93785 0.268546 3.51851 0.434997 1.25523 0.141273 6.56559 6.56554 0.0262291 0.029363 88 0	0
-6.07163 0.164185 0.0495021 4.45787 4.45787 -0.0308055 4.45341 0.199325 -4.86609 -0.472075 -1.40088 -0.405097 6.11264 6.07163 0.706894 0.029859 89 0	0
-5.62632 0.184872 0.0464216 3.98764 3.98764 -0.0580994 3.98435 0.16193 -4.67086 -0.467247 -0.600001 -0.389275 5.7935 5.62632 1.38172 0.031619 90 0	0
-5.22789 0.201062 0.0406116 3.53366 3.53366 -0.0801801 3.53158 0.120953 -4.41968 -0.431345 0.983901 -0.467741 5.61536 5.22789 2.04974 0.032215 91 0	0
-4.87471 0.212577 0.0325936 3.10732 3.10732 -0.0967699 3.10643 0.0744568 -4.03065 -0.425912 3.02096 -0.389693 5.57762 4.87471 2.71054 0.031594 92 0	0
-4.56406 0.219697 0.0229166 2.76631 2.76631 -0.108555 2.76611 0.033362 -3.31269 -0.39873 1.49178 -0.407268 5.66998 4.56406 3.36424 0.032768 93 0	0
-4.28745 0.223034 0.0120611 2.51932 2.51932 -0.116228 2.51932 -0.00204452 -2.51446 -0.376139 -0.469248 -0.436306 5.87135 4.28745 4.0113 0.036081 94 0	0
-4.03551 0.223144 0.000438261 2.33182 2.33182 -0.120377 2.3316 -0.0323907 -1.95437 -0.358038 -0.895979 -0.457729 6.15858 4.03551 4.65218 0.037266 95 0	0
-3.80235 0.220439 -0.0115994 2.18035 2.18035 -0.121435 2.17955 -0.0592204 -1.59974 -0.342279 -0.712004 -0.430227 6.51249 3.80235 5.28722 0.036376 96 0	0
-3.58437 0.215263 -0.0237429 2.04949 2.04949 -0.104031 2.04805 -0.076821 -1.37254 -0.26978 0.0321849 -0.276633 9.0583 7.33437 5.31599 0.03457 97 0	0
-3.37954 0.208266 -0.034146 1.92728 1.92728 -0.0931406 1.92493 -0.0952806 -1.26901 -0.273683 0.598667 -0.407134 8.5259 7.12954 4.67552 0.028348 98 0	0
-3.187 0.199893 -0.0434601 1.82236 1.82236 -0.0872224 1.819 -0.110497 -1.09167 -0.28975 0.901056 -0.414062 8.0244 6.937 4.03349 0.028534 99 0	0
-3.00501 0.190388 -0.0521823 1.74841 1.74841 -0.081144 1.74419 -0.121452 -0.77473 -0.283255 1.13452 -0.354417 7.55837 6.75501 3.39099 0.031611 100 0	0
-2.83049 0.179852 -0.0602967 1.67732 1.67732 -0.0651579 1.67239 -0.12849 -0.777531 -0.245856 0.586566 -0.141241 7.13154 6.58049 2.74882 0.035596 101 1	0
-2.66313 0.168653 -0.0668125 1.66576 1.66576 -0.0493434 1.66036 -0.134075 -0.200201 -0.231317 0.461577 -0.0288632 6.75053 6.41313 2.10746 0.034837 102 1	0
-2.49698 0.156712 -0.0717469 1.70358 1.70358 -0.0341193 1.69777 -0.140478 0.321123 -0.216756 0.825924 0.0869706 6.4169 6.24698 1.46694 0.033862 103 1	0
-2.3271 0.14392 -0.0751588 1.77622 1.77622 -0.0197743 1.77017 -0.1465 0.700342 -0.188636 1.23323 0.183114 6.13316 6.0771 0.827279 0.034624 104 1	0
-2.15001 0.130233 -0.0771362 1.87355 1.87355 -0.00662362 1.8673 -0.152844 0.963432 -0.149401 1.47728 0.367238 5.90302 5.90001 0.188576 0.031989 105 1	0
-1.96322 0.115672 -0.0777986 2.01967 2.01967 0.00514714 2.01348 -0.158045 1.56099 -0.089338 2.75039 0.680581 5.73084 5.71322 0.449015 0.030433 106 0	0
-1.76186 0.100078 -0.0772839 2.21078 2.21078 0.0158044 2.20488 -0.161411 1.99157 -0.0101749 2.4063 0.764723 5.61774 5.51186 1.08553 0.033574 107 1	0
-1.54141 0.0833581 -0.0757034 2.43377 2.43377 0.024934 2.42844 -0.161036 2.32801 0.0933383 2.42263 0.501358 5.56423 5.29141 1.72094 0.030812 108 1	0
-1.29869 0.0655564 -0.07321 2.66978 2.66978 0.0324278 2.6647 -0.164646 2.4507 0.147669 2.14917 0.236203 5.57098 5.04869 2.35511 0.032687 109 0	0
-1.03236 0.0468919 -0.0699673 2.90415 2.90415 0.0383815 2.89915 -0.170357 2.42038 0.180245 1.82269 0.272802 5.63893 4.78236 2.98773 0.035993 110 0	0
-0.742584 0.027701 -0.0661291 3.13077 3.13077 0.0429511 3.12597 -0.173243 2.3428 0.206457 1.71608 0.298654 5.76855 4.49258 3.6184 0.031946 111 0	0
-0.430105 0.00835457 -0.061834 3.34703 3.34703 0.0462889 3.34255 -0.172997 2.23581 0.225547 1.59911 0.309708 5.95883 4.18011 4.24669 0.034054 112 0	0
-0.09595 -0.0107817 -0.0572051 3.5507 3.5507 0.0485434 3.54665 -0.169561 2.11869 0.238154 1.66702 0.298589 6.20724 3.84595 4.87221 0.032882 113 0	0
0.258634 -0.0293614 -0.0523508 3.74251 3.74251 0.0498548 3.73895 -0.163145 1.99599 0.246063 1.57996 0.288674 6.51 3.49137 5.49459 0.034624 114 0	0
0.632465 -0.0470813 -0.0473653 3.9217 3.9217 0.0503544 3.91868 -0.154055 1.88258 0.250422 1.72024 0.277343 9.49153 0.632465 9.47044 0.037854 115 0	0
1.02428 -0.0636768 -0.0423298 4.09017 4.09017 0.0501581 4.08768 -0.142658 1.77122 0.2514 1.64449 0.264001 9.43072 1.02428 9.37493 0.035082 116 0	0
1.43302 -0.0789353 -0.037314 4.2474 4.2474 0.0493676 4.24542 -0.129528 1.67199 0.248572 1.7997 0.252052 9.39845 1.43302 9.28855 0.037555 117 0	0
1.85753 -0.0926848 -0.0323773 4.39566 4.39566 0.0480799 4.39416 -0.114892 1.57315 0.24372 1.66411 0.241792 9.39584 1.85753 9.2104 0.033412 118 1	0
2.29693 -0.104802 -0.0275693 4.53349 4.53349 0.0463758 4.5324 -0.0993477 1.49053 0.235818 1.93439 0.235015 9.42386 2.29693 9.13965 0.033733 119 0	0
2.75016 -0.115197 -0.0229317 4.66504 4.66504 0.0443304 4.6643 -0.0831759 1.3982 0.225603 1.53451 0.23551 9.48309 2.75016 9.07555 0.033016 120 1	0
3.21659 -0.123826 -0.0184987 4.78515 4.78515 0.0420076 4.78469 -0.0665865 1.33673 0.212218 2.21518 0.203177 9.57394 3.21659 9.01742 0.034529 121 0	0
3.69505 -0.130668 -0.0142979 4.90525 4.90525 0.039469 4.905 -0.0498027 1.23394 0.197324 0.8525 0.158967 9.69631 3.69505 8.96465 0.036901 122 0	0
4.18555 -0.135745 -0.010351 5.01019 5.01019 0.0367572 5.01008 -0.033267 1.19839 0.182385 2.36211 0.120504 10.7624 0.435551 10.7535 0.031356 123 0	0
4.68656 -0.139089 -0.00667528 5.11745 5.11745 0.0339378 5.11742 -0.0170113 1.07158 0.168211 0.365409 0.0901429 10.5698 0.936558 10.5282 0.031552 124 0	0
5.1983 -0.140769 -0.0032815 5.20997 5.20997 0.030998 5.20997 -0.00140359 1.0785 0.15493 2.39054 0.0685221 10.4221 1.4483 10.321 0.032191 125 0	0
5.7193 -0.140863 -0.0001817 5.30857 5.30857 0.0280063 5.30855 0.0135029 0.973684 0.144209 0.201122 0.0613301 10.321 1.9693 10.1314 0.033835 126 0	0
6.25015 -0.139473 0.00261893 5.39077 5.39077 0.02498 5.3907 0.0275738 0.966481 0.137128 2.24323 0.0696285 10.2679 2.50015 9.95884 0.035236 127 0	0
6.78922 -0.136715 0.00511693 5.47546 5.47546 0.0219566 5.47531 0.0407341 0.885596 0.134275 0.842634 0.0845874 10.263 3.03922 9.80268 0.034007 128 1	0
7.33675 -0.132711 0.00731259 5.54917 5.54917 0.0189556 5.54892 0.0529069 0.865964 0.133755 2.0063 0.0851191 10.3063 3.58675 9.66201 0.034274 129 0	0
7.89165 -0.127601 0.00920816 5.6191 5.6191 0.0160096 5.61874 0.0637527 0.82118 0.132895 1.90094 0.0670453 10.3494 4.14165 9.4846 0.030287 130 0	0
8.45352 -0.121527 0.0108091 5.6854 5.6854 0.0131455 5.68493 0.0730698 0.778324 0.128239 1.80046 0.0137652 10.3956 4.70352 9.27062 0.030651 131 0	0
9.02202 -0.114635 0.0121237 5.74822 5.74822 0.0103907 5.74766 0.0801268 0.737362 0.114053 1.70545 -0.0454347 10.448 5.27202 9.02036 0.030819 132 0	0
9.5968 -0.107069 0.0131627 5.80771 5.80771 0.00777199 5.8071 0.084078 0.698614 0.0826312 1.61644 -0.0935163 10.5105 5.8468 8.73418 0.033543 133 0	0
10.1775 -0.0989732 0.0139399 5.86409 5.86409 0.00531456 5.86345 0.0864193 0.662453 0.0500306 1.53351 -0.130106 10.587 6.42751 8.4126 0.034635 134 0	0
10.7639 -0.0904873 0.0144714 5.91757 5.91757 0.00304118 5.91692 0.0875763 0.628816 0.0198925 1.45689 -0.16095 10.6817 7.01386 8.05629 0.032083 135 0	0
11.3555 -0.0817441 0.0147755 5.96836 5.96836 0.000971056 5.96772 0.0877073 0.597635 -0.0067533 1.38526 -0.184555 10.7988 7.60555 7.66611 0.03272 136 0	0
11.9523 -0.0728679 0.0148726 6.01666 6.01666 -0.000885253 6.01603 0.0869499 0.568649 -0.0293149 1.31916 -0.20036 10.9425 8.20232 7.24301 0.035957 137 0	0
12.5539 -0.0639732 0.0147841 6.06261 6.06261 -0.00253433 6.06201 0.0853835 0.541456 -0.0480577 1.25682 -0.210158 11.117 8.80392 6.78817 0.030956 138 0	0
13.1601 -0.0551641 0.0145307 6.10704 6.10704 -0.00370702 6.10648 0.0829872 0.524043 -0.0627941 1.22006 -0.190378 11.326 9.41012 6.30294 0.022504 139 0	0
13.7708 -0.0465168 0.01416 6.14923 6.14923 -0.00479019 6.1487 0.0804784 0.497609 -0.0724489 1.15808 -0.199277 11.5727 10.0208 5.78891 0.021224 140 0	0
14.3856 -0.0381044 0.0136809 6.18901 6.18901 -0.00588618 6.18853 0.0772145 0.469372 -0.0827178 1.09173 -0.214564 11.8599 10.6356 5.24782 0.040841 141 0	0
15.0045 -0.0300018 0.0130923 6.22673 6.22673 -0.00688725 6.2263 0.0733638 0.445159 -0.0907276 1.0357 -0.221394 12.1894 11.2545 4.68159 0.037099 142 0	0
15.6271 -0.0222786 0.0124036 6.26273 6.26273 -0.00770686 6.26235 0.0690538 0.424925 -0.0943863 0.988895 -0.201677 12.5623 11.8771 4.09222 0.037986 143 0	0
16.2533 -0.0149934 0.0116329 6.29711 6.29711 -0.00835228 6.29678 0.0641538 0.405799 -0.0980087 0.944982 -0.179532 12.9791 12.5033 3.48182 0.036171 144 0	0
16.883 -0.00819407 0.0107977 6.33106 6.33106 -0.00831127 6.33077 0.060594 0.406235 -0.0859804 1.00648 -0.184641 13.4392 13.133 2.85253 0.009362 145 0	0
17.5161 -0.00188429 0.00996656 6.36325 6.36325 -0.00817603 6.36301 0.0559489 0.389541 -0.0831061 1.01536 -0.177856 13.9418 13.7661 2.20653 0.00832 146 0	0
